username,user_country,room_view,stay_duration,stay_type,review_post_date,review_title,rating,original_lang,review_text_liked,review_text_disliked,full_review,en_full_review,found_helpful,found_unhelpful,owner_resp_text
Sabine,Hungary,Double Room with Mountain View,2 nights,Couple,11-08-2025 00:00:00,Kissé elvarásolt hely :),9.0,hu,"A szállás nagyon szép volt, rendezett, tiszta kertben voltak a bungalók. Minden bungalónak volt saját terasza, ahonnan a hegyeket lehetett látni. Lehett volna kérni a reggelit a bungalóhoz, de mi az éttermét választottunk. A reggeli elfogadható volt. Az ágy nagyon kényelmes volt. Kértünk egyszer egy fuvart a Beduguli bontanikus kertbe. Nagyon meg voltunk elégedett a szolgáltatással.","A szállodatól eljútni egy boltba, vagy egy Warungba eléggé veszélyes, mert csak az út mentén lehetett menni. Az ottani közlekedési szokásai nagyon eltérnek az európaitól. De erről a szálloda nem tehet. A tó is nagyon messze van.","title: Kissé elvarásolt hely :) liked: A szállás nagyon szép volt, rendezett, tiszta kertben voltak a bungalók. Minden bungalónak volt saját terasza, ahonnan a hegyeket lehetett látni. Lehett volna kérni a reggelit a bungalóhoz, de mi az éttermét választottunk. A reggeli elfogadható volt. Az ágy nagyon kényelmes volt. Kértünk egyszer egy fuvart a Beduguli bontanikus kertbe. Nagyon meg voltunk elégedett a szolgáltatással. disliked: A szállodatól eljútni egy boltba, vagy egy Warungba eléggé veszélyes, mert csak az út mentén lehetett menni. Az ottani közlekedési szokásai nagyon eltérnek az európaitól. De erről a szálloda nem tehet. A tó is nagyon messze van.",,0,0,
Marie,France,Double Room with Mountain View,1 night,Couple,10-26-2025 00:00:00,Bien,8.0,fr,"La chambre dans un chalet individuel avec toutes les commodités, et une petite terrasse privée, dans un cadre verdoyant. Le petit déjeuner et le dîner au restaurant est très correcte. La nuit a été calme, le passage des quelques voitures sur la route à proximité ne nous a pas dérangé.",L'entretien des WC pourrait être nettement amélioré.,"title: Bien. liked: La chambre dans un chalet individuel avec toutes les commodités, et une petite terrasse privée, dans un cadre verdoyant. Le petit déjeuner et le dîner au restaurant est très correcte. La nuit a été calme, le passage des quelques voitures sur la route à proximité ne nous a pas dérangé. disliked: L'entretien des WC pourrait être nettement amélioré.",,0,0,
Piet,Netherlands,Twin Room with Mountain View,3 nights,Couple,10-19-2025 00:00:00,Good,7.0,nl,Het. Aanbod van shuttle vervoer was erg fijn.,Toch jammer dat zo’n mooie locatie nu opgeslokt ligt tussen twee wegen en ik zou het restaurant een beetje op pimpen.,title: Good. liked: Het. Aanbod van shuttle vervoer was erg fijn. disliked: Toch jammer dat zo’n mooie locatie nu opgeslokt ligt tussen twee wegen en ik zou het restaurant een beetje op pimpen.,,0,0,
Peter,Germany,Double Room with Mountain View,2 nights,Couple,10-04-2025 00:00:00,Wunderschön angelegte Hotel Anlage mit superfreundlichem Personal,9.0,de,Sehr schöne gepflegte Anlage mit traditionell eingerichteten Bungalows. Das Essen im Restaurant war sehr gut. Das Personal war besonders freundlich und sehr hilfsbereit. Ein hauseigener Shuttleservice brachte uns zu den Sehenswürdigkeiten und wieder zurück.,"Einziger Minuspunkt ist die Lage an einer befahrenen Straße. In der Nacht war es ruhig. Am Tage störte es uns nicht besonders, da wir unterwegs waren.","title: Wunderschön angelegte Hotel Anlage mit superfreundlichem Personal. liked: Sehr schöne gepflegte Anlage mit traditionell eingerichteten Bungalows. Das Essen im Restaurant war sehr gut. Das Personal war besonders freundlich und sehr hilfsbereit. Ein hauseigener Shuttleservice brachte uns zu den Sehenswürdigkeiten und wieder zurück. disliked: Einziger Minuspunkt ist die Lage an einer befahrenen Straße. In der Nacht war es ruhig. Am Tage störte es uns nicht besonders, da wir unterwegs waren.",,0,0,
Eneko,Spain,Twin Room with Mountain View,1 night,Couple,09-20-2025 00:00:00,Hotel con encanto,9.0,es,"Hotel muy bonito, la habitación tenía una decoración espectacular y todo estaba muy limpio. Eñ Desayuno estaba buenísimo, se elige de una carta en la que tienes muchas opciones y estaba delicioso",Por poner una pega se oye el ruido de la carretera que rodea el hotel,"title: Hotel con encanto. liked: Hotel muy bonito, la habitación tenía una decoración espectacular y todo estaba muy limpio. Eñ Desayuno estaba buenísimo, se elige de una carta en la que tienes muchas opciones y estaba delicioso. disliked: Por poner una pega se oye el ruido de la carretera que rodea el hotel.",,0,0,
Val,France,Double Room with Mountain View,3 nights,Couple,09-15-2025 00:00:00,Good,7.0,fr,La navette pour se rendre au temple Le jardin absolument magnifique et très bien entretenu Le personnel agréable,Le bruit des voitures même si cela n'empêche pas de dormir non plus Chambre très sombre,title: Good. liked: La navette pour se rendre au temple Le jardin absolument magnifique et très bien entretenu Le personnel agréable. disliked: Le bruit des voitures même si cela n'empêche pas de dormir non plus Chambre très sombre.,,0,0,
Johannes,Austria,Double Room with Mountain View,1 night,Couple,09-08-2025 00:00:00,Very good,8.0,de,Sehr liebevolle Hüttchen uns zuvorkommendes Personal. Kostenloser Shuttle zum Tempel.,Restauran nicht sehr einladend aber OK,title: Very good. liked: Sehr liebevolle Hüttchen uns zuvorkommendes Personal. Kostenloser Shuttle zum Tempel. disliked: Restauran nicht sehr einladend aber OK.,,0,0,
Juan,Spain,Double Room with Mountain View,2 nights,Couple,08-19-2025 00:00:00,Superb,9.0,es,En general todo esta genial. Especialmente el personal es lo mejor. Las instalaciones son estupendas,Quizas la ubicacion sea un punto mas flojo,title: Superb. liked: En general todo esta genial. Especialmente el personal es lo mejor. Las instalaciones son estupendas. disliked: Quizas la ubicacion sea un punto mas flojo.,,0,0,
Jorge,Spain,Double Room with Mountain View,2 nights,Couple,08-16-2025 00:00:00,"Hotel excelente, mala ubicación",8.0,es,"Una habitación muy agradable y acogedora. Una decoración muy bonita, el baño chulísimo. Tenía un diseño entre rústico y elegante muy acogedor","La ubicación es un desastre, entre carreteras y a las afueras de la población. No puedes poner un pie fuera a menos que te subas a un vehículo","title: Hotel excelente, mala ubicación. liked: Una habitación muy agradable y acogedora. Una decoración muy bonita, el baño chulísimo. Tenía un diseño entre rústico y elegante muy acogedor. disliked: La ubicación es un desastre, entre carreteras y a las afueras de la población. No puedes poner un pie fuera a menos que te subas a un vehículo.",,0,0,
Henry,French Polynesia,Double Room with Mountain View,2 nights,Couple,08-12-2025 00:00:00,Good,7.0,fr,"La gentillesse du personnel, les repas sont à la hauteur du tarif,",,"title: Good. liked: La gentillesse du personnel, les repas sont à la hauteur du tarif,",,0,0,
Tania,France,Double Room with Mountain View,1 night,Couple,08-07-2025 00:00:00,Very good,8.0,fr,"Le petit logement dans les hauteurs, la fraîcheur des montagnes",Le passage des voitures,"title: Very good. liked: Le petit logement dans les hauteurs, la fraîcheur des montagnes. disliked: Le passage des voitures.",,0,0,
Laura,Italy,Twin Room with Mountain View,1 night,Couple,08-06-2025 00:00:00,Very good,8.0,it,Struttura accogliente e personale molto gentile. Molto buono anche il ristorante e gradevole il giardino che circonda i bungalow.,,title: Very good. liked: Struttura accogliente e personale molto gentile. Molto buono anche il ristorante e gradevole il giardino che circonda i bungalow.,,0,0,
Valentina,Italy,Double Room with Mountain View,1 night,Couple,07-22-2025 00:00:00,Superb,9.0,it,"La struttura è tenuta molto bene, le camere sono ampie e pulite ed immerse in un giardino meraviglioso",,"title: Superb. liked: La struttura è tenuta molto bene, le camere sono ampie e pulite ed immerse in un giardino meraviglioso.",,0,0,
Matthieu,France,Double Room with Mountain View,1 night,Couple,07-21-2025 00:00:00,Superb,9.0,fr,"Le cadre, le jardin magnifiquement entretenu, la jolie chambre, le petit dejeuner était bon, l'emplacement est bon car proche des points d'intérêts touristiques.","Quelques bruits de route dû à l'emplacement, le soir vers 21h, ca se calme.","title: Superb. liked: Le cadre, le jardin magnifiquement entretenu, la jolie chambre, le petit dejeuner était bon, l'emplacement est bon car proche des points d'intérêts touristiques. disliked: Quelques bruits de route dû à l'emplacement, le soir vers 21h, ca se calme.",,0,0,
Arnold,France,Double Room with Mountain View,3 nights,Couple,09-22-2024 00:00:00,Pas mal,8.0,fr,"Nous avons aimé le cadre de l’hôtel, le fait d’avoir notre propre petite cabane! L’option du petit déjeuner qui peut être apporter directement dans notre cabane était très cool!",Le bruit car l’hôtel est assez proche des routes et il y a malheureusement constamment du passage.,"title: Pas mal. liked: Nous avons aimé le cadre de l’hôtel, le fait d’avoir notre propre petite cabane! L’option du petit déjeuner qui peut être apporter directement dans notre cabane était très cool! disliked: Le bruit car l’hôtel est assez proche des routes et il y a malheureusement constamment du passage.",,0,0,
Júlia,Spain,Double Room with Mountain View,2 nights,Couple,09-13-2024 00:00:00,Buen punto de partida para visitar la zona,8.0,es,El entorno es muy bonito. Las habitaciones són unas cabañas individuales con todo lo que necesitas. Por la noche hace un poco de fresquito. Pero en general el sitio está bien. Fueron atentos y amables. Buen desayuno.,La habitación un poco oscura. Le falta luz.,title: Buen punto de partida para visitar la zona. liked: El entorno es muy bonito. Las habitaciones són unas cabañas individuales con todo lo que necesitas. Por la noche hace un poco de fresquito. Pero en general el sitio está bien. Fueron atentos y amables. Buen desayuno. disliked: La habitación un poco oscura. Le falta luz.,,0,0,
Cláudia,Portugal,Twin Room with Mountain View,2 nights,Couple,09-13-2024 00:00:00,"Alojamento ok para dormir, staff muito simpático, interior do alojamento não muito bom, antigo e uma das camas estava su",7.0,pt,O exterior do alojamento,"O interior do alojamento, um pouco sujo, muito antigo","title: Alojamento ok para dormir, staff muito simpático, interior do alojamento não muito bom, antigo e uma das camas estava su. liked: O exterior do alojamento. disliked: O interior do alojamento, um pouco sujo, muito antigo.",,0,0,
Alicia,Spain,Double Room with Mountain View,2 nights,Couple,09-11-2024 00:00:00,Muy buena,9.0,es,"La cabañita era genial, todo muy limpio, desayuno rico y el personal muy amable.","No llega grab y no es muy recomendable ir andando a los sitios, pero el alojamiento te facilita transporte.","title: Muy buena. liked: La cabañita era genial, todo muy limpio, desayuno rico y el personal muy amable. disliked: No llega grab y no es muy recomendable ir andando a los sitios, pero el alojamiento te facilita transporte.",,0,0,
Ludovica,Italy,Double Room with Mountain View,1 night,Couple,09-07-2024 00:00:00,Albergo sulla collina,9.0,it,Una struttura veramente bella immersa nel verde e vicino al lago. Hanno il servizio di navetta gratuito che ti porta al lago a vedere il tempio. Hanno il ristorante molto buono per il pranzo e la cena.,Nulla,title: Albergo sulla collina. liked: Una struttura veramente bella immersa nel verde e vicino al lago. Hanno il servizio di navetta gratuito che ti porta al lago a vedere il tempio. Hanno il ristorante molto buono per il pranzo e la cena. disliked: Nulla.,,0,0,
Calogero,Italy,Double Room with Mountain View,1 night,Family,08-31-2024 00:00:00,Superb,9.0,it,Colazione in camera splendida,,title: Superb. liked: Colazione in camera splendida.,,0,0,
Vlad,Germany,Twin Room with Mountain View,3 nights,Family,08-29-2024 00:00:00,Good,7.0,de,Unser eigenes kleines Häuschen mit Badewanne fanden wir toll. Auch der Shuttle Service ist sehr praktisch. Der Fischteich hat unseren Kindern gut gefallen. Auch das Büchertauschregal fanden wir prima.,Im Zimmer roch es modrig. Auch durch Lüften war das nicht wegzubekommen. In Hotelnähe gibt es keine Ausgehmöglichkeiten. Die Lage direkt an mehreren Straßen erlaubt auch keine Spaziergänge. Der Föhn und der Tresor haben nicht funktioniert.,title: Good. liked: Unser eigenes kleines Häuschen mit Badewanne fanden wir toll. Auch der Shuttle Service ist sehr praktisch. Der Fischteich hat unseren Kindern gut gefallen. Auch das Büchertauschregal fanden wir prima. disliked: Im Zimmer roch es modrig. Auch durch Lüften war das nicht wegzubekommen. In Hotelnähe gibt es keine Ausgehmöglichkeiten. Die Lage direkt an mehreren Straßen erlaubt auch keine Spaziergänge. Der Föhn und der Tresor haben nicht funktioniert.,,0,0,
Delhia,France,Double Room with Mountain View,2 nights,Couple,08-28-2024 00:00:00,Petit hôtel de montagne typique idéal pour une courte étape.,8.0,fr,Le personnel Le dîner et petit déjeuner La chambre,Proximité d'une route très bruyante Décoration désuète du restaurant,title: Petit hôtel de montagne typique idéal pour une courte étape. liked: Le personnel Le dîner et petit déjeuner La chambre. disliked: Proximité d'une route très bruyante Décoration désuète du restaurant.,,0,0,
Alessandro,Italy,Double Room with Mountain View,2 nights,Couple,08-27-2024 00:00:00,Good,7.0,de,Sehr hübscher Garten.,Leider nahe an der Straße und viel Lärm.,title: Good. liked: Sehr hübscher Garten. disliked: Leider nahe an der Straße und viel Lärm.,,0,0,
Francois-marie,France,Double Room with Mountain View,2 nights,Couple,08-21-2024 00:00:00,Very good,8.0,fr,Accueil gentillesse et serviabilité du personnel. Le shuttle : très pratique ! Proximité lac et du temple. Style colonial. Un billard !!,,title: Very good. liked: Accueil gentillesse et serviabilité du personnel. Le shuttle : très pratique ! Proximité lac et du temple. Style colonial. Un billard !!,,0,0,
Denéchaud,France,Double Room with Mountain View,3 nights,Couple,08-18-2024 00:00:00,Very good,8.0,fr,"Très joli hôtel, les chambres sont belles, propres, bien entretenues, le personnel est très serviable et adorable. La literie est vraiment super ! Et le restaurant fait des plats locaux et occidentaux, au choix. Seul bémol, l'hôtel est situé au bord d'une grosse route passante, pour visiter à pied c'était assez limité. Prévoir un vêtement chaud aussi car dans les montagnes l'air est très humide.",,"title: Very good. liked: Très joli hôtel, les chambres sont belles, propres, bien entretenues, le personnel est très serviable et adorable. La literie est vraiment super ! Et le restaurant fait des plats locaux et occidentaux, au choix. Seul bémol, l'hôtel est situé au bord d'une grosse route passante, pour visiter à pied c'était assez limité. Prévoir un vêtement chaud aussi car dans les montagnes l'air est très humide.",,0,0,
Barbara,Italy,Double Room with Mountain View,1 night,Group,08-17-2024 00:00:00,Bungalow di legno spaziosi,7.0,it,"Bungalow spaziosi e struttura tenuta molto bene (come spazi esterni). Colazione buona e abbondante. Comodo il ristorante, dato che la struttura si trova tra due stradoni, quindi non si può uscire a fare una passeggiata.",Si potrebbe migliorare la pulizia delle camere e degli spazi comuni,"title: Bungalow di legno spaziosi. liked: Bungalow spaziosi e struttura tenuta molto bene (come spazi esterni). Colazione buona e abbondante. Comodo il ristorante, dato che la struttura si trova tra due stradoni, quindi non si può uscire a fare una passeggiata. disliked: Si potrebbe migliorare la pulizia delle camere e degli spazi comuni.",,0,0,
Luca,Italy,Double Room with Mountain View,1 night,Couple,08-11-2024 00:00:00,Very good,8.0,it,"Cottage molto carini, puliti, con una bella vasca da bagno. Avevamo proprio bisogno di un posto così. Giardino molto bello","Ristorante un po da rivedere, poca gente poco ricambio un po sporco","title: Very good. liked: Cottage molto carini, puliti, con una bella vasca da bagno. Avevamo proprio bisogno di un posto così. Giardino molto bello. disliked: Ristorante un po da rivedere, poca gente poco ricambio un po sporco.",,0,0,
Marc,France,Twin Room with Mountain View,1 night,Family,08-05-2024 00:00:00,Superb,9.0,fr,"Bel établissement avec des cottages jolis et confortables dans un magnifique jardin. Le restaurant est bon et le personnel serviable. L'hôtel est un peu loin du lac et du temple, mais vous pouvez demander une navette pour vous y rendre. Un très bon rapport qualité-prix.",,"title: Superb. liked: Bel établissement avec des cottages jolis et confortables dans un magnifique jardin. Le restaurant est bon et le personnel serviable. L'hôtel est un peu loin du lac et du temple, mais vous pouvez demander une navette pour vous y rendre. Un très bon rapport qualité-prix.",,0,0,
Georger,Reunion,Double Room with Mountain View,3 nights,Family,08-03-2024 00:00:00,Very good,8.0,fr,La gentillesse des gens du village.,Le bruit de la route,title: Very good. liked: La gentillesse des gens du village. disliked: Le bruit de la route.,,2,0,
Rudman,Indonesia,Double Room with Mountain View,2 nights,Family,08-03-2024 00:00:00,Superb,9.0,ru,Уютные домики расположенные в горах. Хорошая локация рядом с местными достопримечательностями и ресторанами (если вы на личном транспорте),Очень большая влажность (гигрометр показал 93%) поэтому домики пропахли плесенью и этот запах не выветривается с открытыми окнами.,title: Superb. liked: Уютные домики расположенные в горах. Хорошая локация рядом с местными достопримечательностями и ресторанами (если вы на личном транспорте) disliked: Очень большая влажность (гигрометр показал 93%) поэтому домики пропахли плесенью и этот запах не выветривается с открытыми окнами.,,1,0,
Am_be,France,Double Room with Mountain View,1 night,Solo traveller,08-01-2024 00:00:00,Very good,8.0,fr,"Superbe décoration du bungalow et joli jardin, On ne ressent pas l'humidité du soir grâce au déshumidificateur qui assèche bien la chambre, Le restaurant propose des plats variés, locaux et étrangers et le petit-déjeuner peut être servi dans votre bungalow, évidemment avec des fraises de la région, Le lit était pour moi confortable, la douche chaude voire très chaude (je n'ai pas testé la baignoire utilise trop d'eau), La wifi et la TV fonctionnaient parfaitement,","Hôtel proche d'une route fréquentée, mais calme la nuit, j'y ai bien dormi alors que j'ai un sommeil plutôt léger Pour ceux qui n'aiment pas la marche, à 25-30 minutes des attractions principales de Bedugul (temple, jardin botanique)","title: Very good. liked: Superbe décoration du bungalow et joli jardin, On ne ressent pas l'humidité du soir grâce au déshumidificateur qui assèche bien la chambre, Le restaurant propose des plats variés, locaux et étrangers et le petit-déjeuner peut être servi dans votre bungalow, évidemment avec des fraises de la région, Le lit était pour moi confortable, la douche chaude voire très chaude (je n'ai pas testé la baignoire utilise trop d'eau), La wifi et la TV fonctionnaient parfaitement, disliked: Hôtel proche d'une route fréquentée, mais calme la nuit, j'y ai bien dormi alors que j'ai un sommeil plutôt léger Pour ceux qui n'aiment pas la marche, à 25-30 minutes des attractions principales de Bedugul (temple, jardin botanique)",,0,0,
Nathalie,France,Double Room with Mountain View,1 night,Family,07-29-2024 00:00:00,Décevant,7.0,fr,Les chambres sont chaleureuses,L’établissement se trouve entre 2 routes très passantes. Beaucoup de trafic et de bruit. Les repas sont moyens.,title: Décevant. liked: Les chambres sont chaleureuses. disliked: L’établissement se trouve entre 2 routes très passantes. Beaucoup de trafic et de bruit. Les repas sont moyens.,,3,0,
Emerson,Colombia,Double Room with Mountain View,1 night,Solo traveller,07-23-2024 00:00:00,Aceptable,8.0,es,La ubacion al templo y demás atracciones.,"El desayuno no es de los mejores. Sin embargo, para pasar la noche es un buen hotel.","title: Aceptable. liked: La ubacion al templo y demás atracciones. disliked: El desayuno no es de los mejores. Sin embargo, para pasar la noche es un buen hotel.",,0,0,
Eva,Belgium,Double Room with Mountain View,1 night,Solo traveller,07-22-2024 00:00:00,Best ok,7.0,nl,"De ontvangst was hartelijk. De kamers zijn aparte bungalows, super leuk. Je kan niet bij elkaar binnen kijken ondanks ze dicht op elkaar staan. De bungalows zelf zijn geweldig ingericht, met bad en douche. Alle faciliteiten aanwezig gelijk haardroger, kluisje, zeep. Het zicht op de bergen is zeer mooi meegenomen.",Het eten in het restaurant is slecht. Het restaurant is ook minder gezellig en ligt vlak langs de drukke baan. Het lawaai merk je ook in de bungalows. Je davert soms letterlijk in je bed.,"title: Best ok. liked: De ontvangst was hartelijk. De kamers zijn aparte bungalows, super leuk. Je kan niet bij elkaar binnen kijken ondanks ze dicht op elkaar staan. De bungalows zelf zijn geweldig ingericht, met bad en douche. Alle faciliteiten aanwezig gelijk haardroger, kluisje, zeep. Het zicht op de bergen is zeer mooi meegenomen. disliked: Het eten in het restaurant is slecht. Het restaurant is ook minder gezellig en ligt vlak langs de drukke baan. Het lawaai merk je ook in de bungalows. Je davert soms letterlijk in je bed.",,0,0,
Jessica,France,Double Room with Mountain View,1 night,Family,07-20-2024 00:00:00,Très bien,9.0,fr,"Cadre magnifique, chambre propre et bien équipée, salle de bain agréable avec de l'eau bien chaude, télé avec Youtube; les gaufres du petit déjeuner étaient délicieuses.",Dommage qu'il n'y avait pas de fraises fraises,"title: Très bien. liked: Cadre magnifique, chambre propre et bien équipée, salle de bain agréable avec de l'eau bien chaude, télé avec Youtube; les gaufres du petit déjeuner étaient délicieuses. disliked: Dommage qu'il n'y avait pas de fraises fraises.",,0,0,
Geku,Austria,Twin Room with Mountain View,1 night,Family,07-15-2024 00:00:00,Very good,8.0,de,"Frühstück sehr spartanisch, wenig Auswahl und kleine Portionen. Zu dieser Jahreszeit sehr kühl (ca. 20° am Nachmittag und am Abend noch kühler. Unbedingt lange Hose und Sweatshirt","Frühstück könnte schöner zubereitet werden,","title: Very good. liked: Frühstück sehr spartanisch, wenig Auswahl und kleine Portionen. Zu dieser Jahreszeit sehr kühl (ca. 20° am Nachmittag und am Abend noch kühler. Unbedingt lange Hose und Sweatshirt. disliked: Frühstück könnte schöner zubereitet werden,",,0,0,
Maria,France,Double Room with Mountain View,1 night,Couple,07-07-2024 00:00:00,Convenient aprop del temple del llac,7.0,ca,El bungalow es molt bonic i està molt ben equipat. El jardí al voltant està molt ben cuidat. El personal és molt amable i t’ajuden amb tot el que poden. El temple del llac està a 15 minuts a peu. Tot i que la carretera sembla una mica perillosa es pot fer a peu perfectament. El restaurant està molt bé de preu.,L’hotel està situat entre dues carreteres i la seva ubicació no atrau molt. Penseu a portat taps per les orelles si sou sensibles al soroll.,title: Convenient aprop del temple del llac. liked: El bungalow es molt bonic i està molt ben equipat. El jardí al voltant està molt ben cuidat. El personal és molt amable i t’ajuden amb tot el que poden. El temple del llac està a 15 minuts a peu. Tot i que la carretera sembla una mica perillosa es pot fer a peu perfectament. El restaurant està molt bé de preu. disliked: L’hotel està situat entre dues carreteres i la seva ubicació no atrau molt. Penseu a portat taps per les orelles si sou sensibles al soroll.,,0,0,
Camille,France,Double Room with Mountain View,1 night,Couple,06-22-2024 00:00:00,Hotel avec du charme,9.0,fr,"Hotel très sympa , chambre spacieuse ,propre et confortable. Petit déjeuner en chambre qui était bon et copieux.","Hôtel au milieu une voie rapide , pas facile si on veut marcher. On entend tout ce qui se passe dehors et le lit vibre avec les vibrations des voitures qui passent.","title: Hotel avec du charme. liked: Hotel très sympa , chambre spacieuse ,propre et confortable. Petit déjeuner en chambre qui était bon et copieux. disliked: Hôtel au milieu une voie rapide , pas facile si on veut marcher. On entend tout ce qui se passe dehors et le lit vibre avec les vibrations des voitures qui passent.",,1,0,
Nathalie,France,Twin Room with Mountain View,2 nights,Family,06-16-2024 00:00:00,Très bon rapport qualité /prix. Très mignon !,8.0,fr,Magnifique petit chalet individuel. Dans un jardin luxuriant. Très confortable. Super accueil. Bons déjeuners avec du choix.,"Proximité de la route : véhicules très bruyants (motos, camions…) et vibrations. Hôtel positionné dans une épingle à cheveux et un noeud routiier dans une montée. Cela se calme la nuit !","title: Très bon rapport qualité /prix. Très mignon ! liked: Magnifique petit chalet individuel. Dans un jardin luxuriant. Très confortable. Super accueil. Bons déjeuners avec du choix. disliked: Proximité de la route : véhicules très bruyants (motos, camions…) et vibrations. Hôtel positionné dans une épingle à cheveux et un noeud routiier dans une montée. Cela se calme la nuit !",,2,0,
Detlef,Germany,Double Room with Mountain View,1 night,Solo traveller,06-14-2024 00:00:00,Alles OK,7.0,de,Etwas in die Tage gekommenes Bungalow Hotel. Aber alles sauber und funktional. Badewanne ist toll und das Wasser richtig heiß!,Die Haupstrasse führt um die Anlage!!!,title: Alles OK. liked: Etwas in die Tage gekommenes Bungalow Hotel. Aber alles sauber und funktional. Badewanne ist toll und das Wasser richtig heiß! disliked: Die Haupstrasse führt um die Anlage!!!,,0,0,
Sylvie,France,Double Room with Mountain View,3 nights,Couple,06-11-2024 00:00:00,Bien,9.0,fr,Les espaces verts et le service en chambre,"Région pluvieuse et très humide, un déshumidificateur dans la chambre mais insuffisant malgré tout.","title: Bien. liked: Les espaces verts et le service en chambre. disliked: Région pluvieuse et très humide, un déshumidificateur dans la chambre mais insuffisant malgré tout.",,0,0,
Julie,France,Double Room with Mountain View,1 night,Family,06-01-2024 00:00:00,Very good,8.0,fr,"Ensemble de maisonnette très calme, très charmant, l'ambiance fait havre de paix. Nous avons très bien mangé au restaurant. très proche du temple Tanah lot",,"title: Very good. liked: Ensemble de maisonnette très calme, très charmant, l'ambiance fait havre de paix. Nous avons très bien mangé au restaurant. très proche du temple Tanah lot.",,0,0,
Stefanie,Switzerland,Double Room with Mountain View,1 night,Solo traveller,05-28-2024 00:00:00,Good,7.0,de,Freundliches und äusserst hilfsbereites Personal. Matratze war ultra bequem. Badezimmer sehr schön gestaltet.,Lärm der Autos.,title: Good. liked: Freundliches und äusserst hilfsbereites Personal. Matratze war ultra bequem. Badezimmer sehr schön gestaltet. disliked: Lärm der Autos.,,1,0,
Brunela,Argentina,Double Room with Mountain View,2 nights,Couple,05-23-2024 00:00:00,Recomiendo!,8.0,es,"Hermosa habitación con vistas a la montaña, amplia, super limpia y muy comoda. El personal muy amable. Facilitan un transporte gratuito al centro de Bedugul. El desayuno muy bueno con opciones variadas para elegir. WiFi excelente.","Quizás en algunos momentos del día es un poco ruidoso ya que el hotel se encuentra al lado de la carretera, de todos modos durante la noche es silencioso y descansamos perfectamente! El restaurante podría ofrecer una carta más amplia, especialmente para vegetarianos y veganos e internacionales. Sin embargo a metros del hotel se encuentran otros restaurantes con menú variado.","title: Recomiendo! liked: Hermosa habitación con vistas a la montaña, amplia, super limpia y muy comoda. El personal muy amable. Facilitan un transporte gratuito al centro de Bedugul. El desayuno muy bueno con opciones variadas para elegir. WiFi excelente. disliked: Quizás en algunos momentos del día es un poco ruidoso ya que el hotel se encuentra al lado de la carretera, de todos modos durante la noche es silencioso y descansamos perfectamente! El restaurante podría ofrecer una carta más amplia, especialmente para vegetarianos y veganos e internacionales. Sin embargo a metros del hotel se encuentran otros restaurantes con menú variado.",,0,0,
Nadine,Switzerland,Double Room with Mountain View,1 night,Group,05-13-2024 00:00:00,Superb,9.0,de,Frühstück war gut. Das Hotel hat ein Restaurant wo man essen kann. Die Lage war gut.,,title: Superb. liked: Frühstück war gut. Das Hotel hat ein Restaurant wo man essen kann. Die Lage war gut.,,0,0,
Laurence,France,Double Room with Mountain View,2 nights,Couple,05-13-2024 00:00:00,Very good,8.0,fr,"Le cottage individuel typique, restaurant attenant évitant de sortir en véhicule",Le restaurant pourrait s'améliorer.,"title: Very good. liked: Le cottage individuel typique, restaurant attenant évitant de sortir en véhicule. disliked: Le restaurant pourrait s'améliorer.",,0,0,
Guigaz,France,Double Room with Mountain View,2 nights,Couple,05-12-2024 00:00:00,Chambre bien équipée. Proche du Temple donc possible d'y aller à pieds.,8.0,fr,Chambre conforme à nos attentes.,,title: Chambre bien équipée. Proche du Temple donc possible d'y aller à pieds. liked: Chambre conforme à nos attentes.,,0,0,
Piliadan,Spain,Double Room with Mountain View,4 nights,Couple,04-29-2024 00:00:00,En medio de la nada,7.0,es,"La habitacion tenia una decoracion muy bonita, con buenas vistas y un bonito jardin.","Estaba entre dos carreteras, no podi as salir si no era con coche. Era peligroso salir andando. No habia nada que hacer.","title: En medio de la nada. liked: La habitacion tenia una decoracion muy bonita, con buenas vistas y un bonito jardin. disliked: Estaba entre dos carreteras, no podi as salir si no era con coche. Era peligroso salir andando. No habia nada que hacer.",,0,0,
Carole,United Arab Emirates,Double Room with Mountain View,2 nights,Couple,04-08-2024 00:00:00,Hôtel efficace,8.0,fr,La restauration était moyenne,La restauration,title: Hôtel efficace. liked: La restauration était moyenne. disliked: La restauration.,,0,0,
Niels,Netherlands,Double Room with Mountain View,2 nights,Family,04-08-2024 00:00:00,Goed verblijf,7.0,nl,"Mooi verblijf, kamers niet heel groot maar alles wat je nodig hebt is aanwezig.","In vergelijking met andere hotels waar wij verbleven, was het personeel in andere hotels behulpzamer/vriendelijker.","title: Goed verblijf. liked: Mooi verblijf, kamers niet heel groot maar alles wat je nodig hebt is aanwezig. disliked: In vergelijking met andere hotels waar wij verbleven, was het personeel in andere hotels behulpzamer/vriendelijker.",,0,0,
